Year,Month,Day,AverageDailyPrecipitation[mm/d],AverageDailyStreamflow[m^3/s],AverageDailyTemperature[°C]
2006,5,22,15.6269,28.76516229,11.4027
2006,5,23,4.97632,39.27812259,8.83019
2006,5,24,0,42.89807582,10.6478
2006,5,25,0,35.48381094,14.8383
2006,5,26,0.00474861,27.03600392,17.5925
2006,5,27,0.0154018,20.40447768,19.3493
2006,5,28,0,15.20246324,18.9627
2006,5,29,0.723548,11.16258453,19.073
2006,5,30,9.10031,8.929785921,13.6966
2006,5,31,0.0240992,10.07555354,10.6808
2006,6,1,0.00482641,11.97529918,11.8978
2006,6,2,4.23E-06,9.658263315,14.4841
2006,6,3,19.049,9.155554506,16.9255
2006,6,4,0.381917,17.91859245,13.1853
2006,6,5,0,23.51896191,11.5585
2006,6,6,3.86861,18.50959363,11.0768
2006,6,7,0.0354748,15.0521856,10.7369
2006,6,8,0,12.69397389,8.91935
2006,6,9,0,9.702301593,9.46802
2006,6,10,0,7.455667904,10.1676
2006,6,11,0.37255,6.058324382,11.8911
2006,6,12,0.583908,5.379837305,14.6117
2006,6,13,19.1046,6.129226349,14.7326
2006,6,14,13.234,13.78521901,13.1814
2006,6,15,0.00487449,26.083564,14.9499
2006,6,16,0.00544194,25.99360188,15.6866
2006,6,17,0.00174969,19.69591236,17.0174
2006,6,18,0.0212679,14.57465937,19.4842
2006,6,19,0,10.82848655,19.8954
2006,6,20,0.0187807,8.282853741,20.255
2006,6,21,0.00272131,6.548174968,20.4811
2006,6,22,0.383689,5.484406916,20.9833
2006,6,23,12.7146,5.133884035,21.0969
2006,6,24,22.4186,13.04234994,20.4767
2006,6,25,4.80342,29.03618455,18.6552
2006,6,26,0.00272502,30.51760631,21.1492
2006,6,27,0.0639228,27.96493102,22.0008
2006,6,28,2.72878,22.55686696,22.5648
2006,6,29,3.98989,17.89871445,19.2133
2006,6,30,11.8512,15.93931211,16.7828
2006,7,1,7.71433,16.7562409,12.9699
2006,7,2,0.0924388,18.85842404,15.1171
2006,7,3,0.00627065,17.58680032,18.062
2006,7,4,12.7415,14.39871072,16.4557
2006,7,5,1.00844,14.47606452,11.4674
2006,7,6,20.6955,18.84172653,11.4994
2006,7,7,7.13911,26.4384146,10.5507
2006,7,8,0.990459,31.31068151,10.6514
2006,7,9,12.1251,29.55482983,12.0325
2006,7,10,3.58501,29.18282736,14.302
2006,7,11,0.0724322,28.09067353,15.3898
2006,7,12,0.0174143,22.33264318,16.3532
2006,7,13,0,16.65139868,17.4912
2006,7,14,5.58E-05,12.38478588,18.8924
2006,7,15,0.964572,9.315827939,20.7846
2006,7,16,0.167318,7.228570332,21.202
2006,7,17,0.814757,6.070342049,21.1127
2006,7,18,5.57783,5.433576044,17.505
2006,7,19,1.26781,5.658890275,15.3755
2006,7,20,2.42987,6.790879605,14.6882
2006,7,21,0.068494,6.752339013,15.9559
2006,7,22,0.019618,5.844357646,13.7663
2006,7,23,0.120379,5.150036326,13.7003
2006,7,24,0.779492,4.891724623,17.2082
2006,7,25,0.169895,4.797537005,17.9244
2006,7,26,0.00514902,4.740038485,19.6905
2006,7,27,0,4.648474761,21.5553
2006,7,28,0.0060583,4.501411677,23.6475
2006,7,29,17.2044,5.656084638,19.8773
2006,7,30,0.000302336,8.867062328,16.3348
2006,7,31,0.00482146,11.02582392,14.4154
2006,8,1,5.27284,9.668202313,15.0559
2006,8,2,10.1612,9.264395047,13.5376
2006,8,3,0.075261,10.02590399,14.1787
2006,8,4,0.00839749,9.862609102,13.9395
2006,8,5,2.22451,7.917007766,14.9203
2006,8,6,0.156304,6.218007154,15.6065
2006,8,7,0.24667,5.227651377,12.2111
2006,8,8,0.0385057,4.787336754,10.4128
2006,8,9,0,4.605924494,13.0023
2006,8,10,0,4.483407893,15.4396
2006,8,11,0.00287617,4.413176097,14.9393
2006,8,12,1.38807,4.399113836,15.281
2006,8,13,0,4.377043582,14.3592
2006,8,14,19.0474,5.4217174,12.092
2006,8,15,8.14172,10.24969613,10.7731
2006,8,16,5.38E-05,14.50605189,13.5459
2006,8,17,0.0153165,12.85958598,15.9572
2006,8,18,1.71355,9.561451801,15.9786
2006,8,19,5.58485,7.518311984,15.5364
2006,8,20,6.67728,6.872265795,13.0896
2006,8,21,27.1865,12.42363316,12.4029
2006,8,22,10.9177,26.04483031,13.7012
2006,8,23,3.79499,31.5893142,14.0666
2006,8,24,0.0367597,28.57899067,15.1668
2006,8,25,8.18558,23.30098549,14.8237
2006,8,26,0.0486921,20.35199978,14.2003
2006,8,27,3.95517,18.21199165,13.2559
2006,8,28,0.0599321,14.94370854,15.1231
2006,8,29,0.104345,12.20452086,17.0716
2006,8,30,0.0208197,9.023064831,18.5261
2006,8,31,3.56E-07,6.74155946,20.0064
2006,9,1,9.74304,5.935035379,18.6782
2006,9,2,0.97298,7.449693146,18.8424
2006,9,3,0.292711,9.102588169,19.5076
2006,9,4,0.0539296,7.734300596,18.4899
2006,9,5,12.2108,11.2735151,16.6125
2006,9,6,4.74203,14.30193328,16.9241
2006,9,7,0.0061209,14.67382217,16.2701
2006,9,8,2.26346,12.7750761,16.9546
2006,9,9,3.1514,10.1229654,16.2845
2006,9,10,29.3754,18.12986714,15.7116
2006,9,11,2.40521,38.16438694,13.0034
2006,9,12,0.183943,37.76557757,13.1189
2006,9,13,0.0720498,29.53676926,13.525
2006,9,14,0.0922285,22.09921872,13.9377
2006,9,15,0.074857,16.17455398,14.4062
2006,9,16,13.6366,13.07188296,13.4933
2006,9,17,0.177928,15.35614854,7.4175
2006,9,18,0.00936557,16.82995986,7.11726
2006,9,19,0.0252427,13.00123089,7.74112
2006,9,20,0.0748822,9.274265891,8.83519
2006,9,21,0.0545905,6.786097527,9.4013
2006,9,22,0.0594211,5.493300899,10.3649
2006,9,23,0.044544,5.026065792,12.0868
2006,9,24,0.0671738,4.853433926,12.5849
2006,9,25,5.55114,4.91832706,12.8856
2006,9,26,0.0913566,5.550106529,13.3728
2006,9,27,0.0545474,6.41412913,13.9924
2006,9,28,0.0765936,6.125625593,13.2405
2006,9,29,4.70965,5.50072959,9.95462
2006,9,30,0.0339171,5.869278972,8.01724
2006,10,1,19.8577,9.380516613,9.43516
2006,10,2,11.746,21.39985407,6.74145
2006,10,3,7.99096,34.06315905,6.47394
2006,10,4,1.02382,36.90628025,8.84499
2006,10,5,0.0436232,32.12340753,9.44646
2006,10,6,0.0824324,24.87271015,10.365
2006,10,7,0.0751377,18.69553807,9.9577
2006,10,8,0.0835667,13.81872763,10.1104
2006,10,9,0.0438613,9.975504753,10.1521
2006,10,10,0.0581139,7.046681001,10.5064
2006,10,11,0.0585828,5.380564271,10.3626
2006,10,12,0.0162268,4.819368722,10.5212
2006,10,13,0.0191976,4.660696889,11.2653
2006,10,14,0.00826304,4.582843302,9.49548
2006,10,15,0.0445747,4.517529891,9.62466
2006,10,16,0.0564476,4.468652741,9.81186
2006,10,17,0.0009059,4.422251822,8.93962
2006,10,18,5.6551,4.498435657,8.9757
2006,10,19,5.9538,5.866405182,11.3108
2006,10,20,0.0155917,10.18697254,10.9172
2006,10,21,3.5338,11.88067993,11.8118
2006,10,22,27.7619,21.99449009,12.4263
2006,10,23,5.03555,46.90309421,10.0429
2006,10,24,0.005042,49.06775105,9.23576
2006,10,25,0.00801874,41.73379327,12.4495
2006,10,26,0.00486851,31.98710128,12.3421
2006,10,27,0.00486851,23.86438466,11.2887
2006,10,28,0.0107271,17.512627,11.9311
2006,10,29,0,12.68829446,13.1414
2006,10,30,0,9.367124524,11.3312
2006,10,31,4.17927,7.271393213,12.8436
2006,11,1,0.238995,6.73145008,10.1875
2006,11,2,0.596711,6.919189221,9.69338
2006,11,3,1.63359,6.023816183,11.6523
2006,11,4,25.7172,14.89429753,10.1879
2006,11,5,0.490635,39.12318782,5.8967
2006,11,6,0,42.6970241,3.86286
2006,11,7,0.00176001,31.96972223,4.21948
2006,11,8,0.0261777,23.65958452,7.14635
2006,11,9,0.229517,17.43879445,7.38888
2006,11,10,0.0550787,12.84834071,6.78433
2006,11,11,0.00773443,9.334229282,5.04541
2006,11,12,0.761782,6.961182905,5.6032
2006,11,13,0.121505,5.795878056,6.25492
2006,11,14,5.21E-05,5.312138534,2.45189
2006,11,15,0.0330446,5.107622365,4.59303
2006,11,16,3.37959,5.097876468,4.71536
2006,11,17,0.00473334,5.72565762,-0.204694
2006,11,18,0,5.841211243,-2.03759
2006,11,19,0,5.1992656,-2.05351
2006,11,20,0,4.751715387,-2.78866
2006,11,21,0.00122262,4.588863495,-0.88299
2006,11,22,0,4.494266957,-1.69599
2006,11,23,0,4.424126033,-2.46595
2006,11,24,9.11296,4.361890871,-5.77291
2006,11,25,1.28584,4.32095356,-3.1917
2006,11,26,0.157366,4.289023821,-5.5731
2006,11,27,6.57756,4.248574942,-4.84815
2006,11,28,14.1112,4.211999431,-1.78904
2006,11,29,2.72311,4.176662036,-1.16123
2006,11,30,0.0520648,4.136383539,-2.25218
2006,12,1,0.00486187,4.095412152,-5.49098
2006,12,2,17.2004,4.053588851,-0.223933
2006,12,3,4.04324,4.204922865,2.79935
2006,12,4,9.68857,10.60029853,4.38418
2006,12,5,3.7564,25.0308254,2.09538
2006,12,6,6.24147,30.8696172,-0.399454
2006,12,7,0.91491,24.66325288,-0.151273
2006,12,8,11.9252,18.1876837,-0.10959
2006,12,9,0.0334908,13.28577019,0.115481
2006,12,10,0.00607452,9.620199795,-2.59366
2006,12,11,0,7.030040279,-3.21604
2006,12,12,0,5.424102759,-3.50096
2006,12,13,0,4.680824778,-1.96444
2006,12,14,0.012149,4.397557673,-2.85071
2006,12,15,0.314384,4.268646037,-2.57943
2006,12,16,18.3534,4.176673395,0.188093
2006,12,17,8.05532,4.10386314,-2.51823
2006,12,18,1.07113,4.043649854,-5.49613
2006,12,19,1.59274,3.992569086,-5.93565
2006,12,20,3.40E-05,3.94157919,-5.34796
2006,12,21,0,3.87625442,-7.83078
2006,12,22,0.00243094,3.826002849,-5.13114
2006,12,23,0,3.790358765,-0.676593
2006,12,24,0.00486187,3.755293982,-3.81016
2006,12,25,6.61E-06,3.724272951,-2.8655
2006,12,26,0.936774,3.693149691,-3.39148
2006,12,27,1.82253,3.660379396,-7.29367
2006,12,28,1.65475,3.626370987,-10.4056
2006,12,29,0.892904,3.590465649,-9.58447
2006,12,30,27.9586,3.55754769,-8.88052
2006,12,31,21.7883,3.575494679,2.72673
2007,1,1,6.1302,3.745945645,1.05484
2007,1,2,0.113054,3.863203096,-0.0456284
2007,1,3,0.0441444,3.661606153,-1.34277
2007,1,4,0.0176499,3.496857332,-3.1749
2007,1,5,0.0811911,3.430782877,-4.51705
2007,1,6,0.110231,3.401477033,-4.97546
2007,1,7,0,3.371921295,-3.45112
2007,1,8,0,3.333994081,-2.66241
2007,1,9,0,3.298281843,-5.24423
2007,1,10,0,3.271111464,-6.9657
2007,1,11,0.000281771,3.241430778,-7.48043
2007,1,12,0.00447864,3.215169107,-3.54923
2007,1,13,7.20E-05,3.197687831,-4.97702
2007,1,14,0,3.173845596,-6.46999
2007,1,15,0,3.144619264,-6.8428
2007,1,16,6.24369,3.116687842,-3.5107
2007,1,17,16.4561,3.091391673,1.5045
2007,1,18,7.3054,3.231366833,1.98178
2007,1,19,0.014948,3.967829502,0.169563
2007,1,20,3.52614,4.362640555,0.0394004
2007,1,21,0.878539,4.436995615,1.07972
2007,1,22,0,5.367649254,-0.394505
2007,1,23,0,5.689797717,-3.95208
2007,1,24,0,4.777534063,-6.50036
2007,1,25,0.0669679,3.920315415,-3.83991
2007,1,26,2.13888,3.428545183,-4.32599
2007,1,27,0,3.209410168,-6.06837
2007,1,28,0,3.107907447,0.513761
2007,1,29,0,3.931924164,-0.704858
2007,1,30,0,13.29599316,-0.857812
2007,1,31,0,22.53812485,-0.0633297
2007,2,1,0.00250953,20.18014031,-3.23007
2007,2,2,0.00250953,15.11783978,-4.10921
2007,2,3,0.000386221,11.56104177,-3.79325
2007,2,4,0,9.561713055,-6.30079
2007,2,5,0.000232443,7.346918234,-5.91375
2007,2,6,0.0510462,5.636842739,-2.94912
2007,2,7,0.123053,4.478659892,-1.54727
2007,2,8,9.51077,3.768629277,-1.19604
2007,2,9,5.98167,3.420026042,-1.64622
2007,2,10,0.323961,3.252346637,-4.45308
2007,2,11,0,3.162884302,-5.33026
2007,2,12,0.0818312,3.103397982,-6.98069
2007,2,13,0.255951,3.05642912,-2.80998
2007,2,14,0.994379,3.210068982,1.48657
2007,2,15,25.0296,13.28792837,3.11082
2007,2,16,25.26,60.18227627,4.94249
2007,2,17,18.1443,79.59535316,1.38752
2007,2,18,2.24513,83.58560504,2.85483
2007,2,19,7.97502,69.14100455,1.55785
2007,2,20,0.107547,55.8052554,0.934346
2007,2,21,0.000113487,45.18608982,0.982765
2007,2,22,0.0100381,35.97076502,-0.610615
2007,2,23,0.0125175,27.31668121,-0.431866
2007,2,24,0.00313725,19.95443988,-1.2504
2007,2,25,7.86E-06,14.58011162,-0.788748
2007,2,26,0,10.69650802,-2.00803
2007,2,27,0.00840725,7.91121475,-4.93763
2007,2,28,8.0303,5.914850695,-5.71921
2007,3,1,3.39298,4.629244221,-5.69854
2007,3,2,9.84914,3.958310782,-5.84068
2007,3,3,28.1753,3.592180836,2.27537
2007,3,4,39.2859,27.25965976,1.89067
2007,3,5,1.89867,57.29599142,-4.38466
2007,3,6,4.20157,54.35427537,-3.89225
2007,3,7,2.07181,42.55469766,-3.53695
2007,3,8,35.5817,32.01402176,1.68214
2007,3,9,8.36621,36.39728999,5.29864
2007,3,10,16.0665,52.04876874,0.50595
2007,3,11,11.0024,52.53447334,-1.31899
2007,3,12,0.489132,40.67685189,-7.25413
2007,3,13,0.00623629,30.39095509,-6.88463
2007,3,14,0.00623629,22.39216357,-4.12412
2007,3,15,3.61E-06,16.27985056,-2.80041
2007,3,16,0,11.70813893,-2.89414
2007,3,17,0,8.359321547,-1.96498
2007,3,18,0,6.032846472,-0.88257
2007,3,19,0.0367107,4.90960346,2.48427
2007,3,20,1.70831,11.02485842,3.81158
2007,3,21,6.84235,40.08142076,4.71565
2007,3,22,6.59867,69.00140423,4.38302
2007,3,23,4.28815,98.59599005,4.46712
2007,3,24,13.2709,128.0517707,4.99916
2007,3,25,6.08821,163.7083498,7.10386
2007,3,26,3.76E-05,224.8030828,10.3105
2007,3,27,19.0101,317.4038696,10.7611
2007,3,28,16.9418,372.8157679,3.80751
2007,3,29,2.72518,342.2774885,3.86485
2007,3,30,38.9735,315.0026079,5.97748
2007,3,31,0.152884,320.5729899,8.81668
2007,4,1,5.83848,308.6734543,7.39946
2007,4,2,7.62025,279.1881407,6.67346
2007,4,3,0.800448,248.1920994,4.91968
2007,4,4,16.0788,217.0813338,4.7042
2007,4,5,20.7525,194.4715345,0.887196
2007,4,6,0,170.0443186,-0.00935501
2007,4,7,8.29E-05,137.7306503,1.54499
2007,4,8,6.51295,117.9582929,5.59152
2007,4,9,51.3498,150.4218981,4.68957
2007,4,10,17.4883,208.4883606,0.711025
2007,4,11,0.900215,201.7423371,0.613959
2007,4,12,2.43334,157.867627,1.37409
2007,4,13,1.088,124.9167269,3.2149
2007,4,14,0.0968126,108.481828,8.22721
2007,4,15,15.2922,112.6250837,7.5009
2007,4,16,3.69371,127.0487839,7.88266
2007,4,17,0.224836,126.7091541,6.37286
2007,4,18,0.00491995,110.2016721,7.27568
2007,4,19,0.00687509,91.270665,6.99266
2007,4,20,0.107243,73.75769723,8.51809
2007,4,21,0.0380311,60.63424507,10.3127
2007,4,22,3.76944,50.77782655,10.5271
2007,4,23,0.0225572,44.51353206,10.8902
2007,4,24,6.56041,39.60946036,11.2788
2007,4,25,5.85412,37.53135799,10.9487
2007,4,26,3.35904,38.04341514,9.79208
2007,4,27,4.04718,35.45018873,9.98944
2007,4,28,0.177932,32.67067712,8.0571
2007,4,29,0.00246226,28.09930626,3.70042
2007,4,30,0,21.52764118,2.79278
2007,5,1,0,16.14308995,6.86261
2007,5,2,0.0173807,12.00165172,10.8727
2007,5,3,0.0195193,8.813641637,13.0893
2007,5,4,0.951948,6.767503083,14.0937
2007,5,5,11.7585,6.622734486,12.8503
2007,5,6,8.19188,11.7609576,11.0987
2007,5,7,10.1143,23.17558374,10.9543
2007,5,8,29.4283,49.23154573,9.33912
2007,5,9,11.6318,67.79055038,4.24261
2007,5,10,3.14346,75.76889595,5.40732
2007,5,11,0.262362,78.11563522,10.253
2007,5,12,3.45393,66.44543486,11.0174
2007,5,13,24.3563,64.53692019,11.1501
2007,5,14,0.0132924,67.88096685,11.0657
2007,5,15,6.20569,69.57184589,14.2037
2007,5,16,8.1943,64.9085819,13.6557
2007,5,17,0.654812,60.15989932,15.9835
2007,5,18,30.16,62.98870836,13.2913
2007,5,19,2.11893,71.52636392,10.3445
2007,5,20,4.09553,77.82178167,9.67663
2007,5,21,0.031406,72.68212733,12.2235
2007,5,22,9.41433,59.49086281,12.0478
2007,5,23,0.00573379,51.94881082,8.64399
2007,5,24,0.00949731,44.09541264,7.86441
2007,5,25,1.47989,33.23498499,9.07368
2007,5,26,4.24193,25.72167091,12.9803
2007,5,27,1.24746,22.58401462,15.0725
2007,5,28,11.4723,22.5762906,13.6152
2007,5,29,24.9716,39.3354848,9.33599
2007,5,30,9.43194,59.41498567,3.8011
2007,5,31,2.00812,63.64445502,3.61021
2007,6,1,5.26999,61.53738757,4.36192
2007,6,2,0.550932,52.86217629,4.73012
2007,6,3,0,42.91204721,8.6568
2007,6,4,0.00488505,32.61127031,9.91173
2007,6,5,0.0119977,24.68313087,10.2167
2007,6,6,7.63E-06,18.33057809,10.4524
2007,6,7,0,13.33711221,10.4617
2007,6,8,0,9.403756829,12.2412
2007,6,9,0,6.519777832,13.8226
2007,6,10,3.39E-07,4.941692223,15.3378
2007,6,11,0,4.395195031,17.3125
2007,6,12,0.00175371,4.199788663,17.2363
2007,6,13,0.00351787,4.110019639,18.0689
2007,6,14,0.265545,4.048727261,18.9167
2007,6,15,4.04E-05,3.98609454,19.385
2007,6,16,0.601283,3.956834131,17.969
2007,6,17,20.3518,9.082403485,18.0014
2007,6,18,8.20038,18.53787718,17.3335
2007,6,19,1.31557,23.67628204,18.8365
2007,6,20,0,22.32525992,19.5071
2007,6,21,0.149854,17.18401535,18.8655
2007,6,22,0,12.63706603,15.6303
2007,6,23,0.0512954,9.24225664,16.5539
2007,6,24,8.70609,7.928991357,18.188
2007,6,25,29.1588,16.49964439,18.8226
2007,6,26,0.366715,36.24917054,17.1665
2007,6,27,6.51152,36.15455128,17.8508
2007,6,28,6.00705,31.3980311,17.8354
2007,6,29,0.0557293,29.50780418,17.9395
2007,6,30,0.00524934,23.68025764,18.0084
2007,7,1,0,17.41244191,19.139
2007,7,2,3.30E-07,12.60321664,19.3682
2007,7,3,0.337877,9.031708919,19.5238
2007,7,4,1.19581,6.609047067,21.3852
2007,7,5,25.1109,12.3845587,19.4753
2007,7,6,5.78775,28.43268863,15.1529
2007,7,7,12.6756,29.83516635,15.499
2007,7,8,0.041916,29.89775364,16.8368
2007,7,9,0.0052712,26.24065695,17.3793
2007,7,10,0.0514521,19.540864,19.2285
2007,7,11,0,14.28898419,21.463
2007,7,12,1.11465,10.65578653,20.46
2007,7,13,4.27174,8.727791417,19.3904
2007,7,14,0.000178149,8.369976152,20.048
2007,7,15,0.0157397,6.97997045,20.7047
2007,7,16,0,5.294873076,20.3819
2007,7,17,0,4.445991827,19.8218
2007,7,18,0.0219069,4.126240082,21.1282
2007,7,19,1.96849,4.03040543,22.2561
2007,7,20,7.82655,4.302404552,22.0802
2007,7,21,0.380021,5.395557959,21.9805
2007,7,22,0.0358915,6.505965466,21.7879
2007,7,23,0.320922,6.020238144,21.0968
2007,7,24,0.0685472,4.971611445,22.3135
2007,7,25,1.29417,4.271871952,23.1611
2007,7,26,0.00721975,3.932049111,22.4711
2007,7,27,1.46793,3.890555217,22.1449
2007,7,28,8.99462,4.313411281,19.7
2007,7,29,2.78097,5.658174667,17.7211
2007,7,30,0.00562161,6.396363882,19.429
2007,7,31,3.7624,5.846061474,18.178
2007,8,1,1.01839,5.230150324,15.7653
2007,8,2,13.1342,5.213168838,15.3079
2007,8,3,20.1356,7.990806241,11.4404
2007,8,4,31.8317,27.92608373,11.9163
2007,8,5,2.30808,43.28132356,12.5165
2007,8,6,12.3516,41.53160567,12.3964
2007,8,7,0.0483931,36.8403989,13.3889
2007,8,8,0.0561506,31.03488853,14.5635
2007,8,9,0.0219072,23.13662288,14.4611
2007,8,10,0.611168,17.0714491,13.185
2007,8,11,36.1172,44.40425989,10.6737
2007,8,12,19.8353,61.56760212,9.73856
2007,8,13,27.0453,72.17665832,9.12489
2007,8,14,6.30725,85.83499893,10.1611
2007,8,15,14.6473,85.36565107,12.8718
2007,8,16,34.9511,94.35436673,15.1387
2007,8,17,7.07433,110.1560095,15.6784
2007,8,18,0.000104874,110.3760305,15.0833
2007,8,19,0.986984,92.29682389,14.8716
2007,8,20,1.5713,74.1981936,13.5929
2007,8,21,1.3434,57.56315167,13.4475
2007,8,22,0.614949,43.9778485,13.9036
2007,8,23,0.033169,33.57915828,13.9563
2007,8,24,2.69958,25.21540678,12.5664
2007,8,25,0.0308683,19.82812942,11.1758
2007,8,26,17.6664,23.19125896,10.8502
2007,8,27,3.82438,29.33742136,12.2321
2007,8,28,17.0788,37.2468187,10.7103
2007,8,29,11.9254,45.88238758,8.8389
2007,8,30,1.81957,53.25371599,9.06122
2007,8,31,0.05651,48.43449493,9.97898
2007,9,1,4.48E-05,37.47399578,13.8049
2007,9,2,0.177824,28.36646651,15.559
2007,9,3,0.0106057,21.51650951,18.4627
2007,9,4,0.03463,16.01439414,18.8665
2007,9,5,0.0796466,11.5904612,18.8521
2007,9,6,0.11902,8.148546649,17.3683
2007,9,7,2.35486,6.018750134,18.2841
2007,9,8,0,5.611671518,14.6609
2007,9,9,0.163404,5.12412678,16.1003
2007,9,10,5.14223,4.884193703,17.2648
2007,9,11,4.74049,6.704699978,16.4404
2007,9,12,0.411636,10.5744117,16.2256
2007,9,13,0.302463,10.08066503,16.7601
2007,9,14,0.869495,7.845026707,15.321
2007,9,15,2.65968,6.282105168,14.2144
2007,9,16,0.0494059,5.263386332,13.2353
2007,9,17,52.0566,57.85382475,12.7276
2007,9,18,2.47717,90.85413582,12.9483
2007,9,19,0.0852471,90.62445979,13.6819
2007,9,20,0.0290066,73.89525296,13.2017
2007,9,21,0.0113381,53.6382132,15.1531
2007,9,22,0.115709,38.20755058,16.6432
2007,9,23,0.106928,27.68186837,17.1752
2007,9,24,17.725,30.79953307,15.8214
2007,9,25,24.4688,51.05180211,11.1415
2007,9,26,1.93732,64.47490084,11.2965
2007,9,27,0.0305057,62.20665126,12.0553
2007,9,28,0.0846067,50.07369118,12.1307
2007,9,29,10.8641,40.14071397,14.1567
2007,9,30,32.6876,66.97055469,14.7964
2007,10,1,20.3229,94.81542262,14.089
2007,10,2,2.17439,105.3564393,15.1822
2007,10,3,21.6456,106.7354042,13.2023
2007,10,4,1.98628,104.3216477,8.1821
2007,10,5,0.00436867,95.03703386,8.17179
2007,10,6,9.81782,81.59530661,10.6935
2007,10,7,0.191413,70.59539223,9.47871
2007,10,8,0.00279017,60.01496034,8.92345
2007,10,9,0.0347546,46.09843298,11.1219
2007,10,10,0.0462868,34.50036135,11.6547
2007,10,11,0.17067,25.90204951,11.3268
2007,10,12,0.0625264,19.3921766,12.0179
2007,10,13,0.0735837,14.45255169,12.3579
2007,10,14,0.0231963,10.54082357,11.9487
2007,10,15,0.903578,7.686718356,10.8084
2007,10,16,0.0454117,6.849650316,9.36229
2007,10,17,0.00491279,5.923597013,9.37894
2007,10,18,2.00894,5.215576915,9.58127
2007,10,19,6.74541,5.37978051,11.0378
2007,10,20,3.17451,8.47170605,11.4878
2007,10,21,3.6861,14.03295561,12.1699
2007,10,22,4.51576,17.42527741,11.6268
2007,10,23,6.26036,19.17772143,13.1321
2007,10,24,0.0268716,22.92069106,11.538
2007,10,25,0.00315054,21.91884012,10.9456
2007,10,26,0.00630047,16.72295946,14.4143
2007,10,27,0.0913256,12.22564833,14.0543
2007,10,28,0.0242684,8.751224733,12.3175
2007,10,29,1.98696,6.369102632,11.5763
2007,10,30,0.0097813,5.573517127,9.28051
2007,10,31,0.960112,5.122059468,10.5918
2007,11,1,1.61583,5.010867645,5.18067
2007,11,2,0.0284148,5.465664807,0.583926
2007,11,3,3.07E-07,5.100011932,-0.76399
2007,11,4,0,4.648168072,1.10255
2007,11,5,0.0033609,4.548641792,0.448322
2007,11,6,3.07E-07,4.496436498,3.49473
2007,11,7,0.00577188,4.435019174,5.61201
2007,11,8,1.42075,4.407076393,6.96629
2007,11,9,3.33081,4.659810898,7.75341
2007,11,10,0.0129255,5.511861267,4.19295
2007,11,11,15.2068,8.627776706,5.59176
2007,11,12,5.89374,20.93970689,5.34308
2007,11,13,8.25559,35.77221225,4.19658
2007,11,14,0.321717,38.48027667,9.19427
2007,11,15,0.00907884,35.45382357,8.89171
2007,11,16,2.20885,27.47899923,10.1702
2007,11,17,9.58264,23.03564266,9.01759
2007,11,18,0.0103019,26.85721556,6.5347
2007,11,19,12.2928,30.97139254,5.09178
